ID	Bacteroides_pectinophilus_group	Clostridium_innocuum_group	Eubacterium_eligens_group	Eubacterium_ruminantium_group	Eubacterium_siraeum_group	Eubacterium_sulci_group	Eubacterium_ventriosum_group	Eubacterium_xylanophilum_group	Ruminococcus_gauvreauii_group	Ruminococcus_gnavus_group	Acidaminococcus	Acinetobacter	Actinobacillus	Acutalibacter	Adlercreutzia	Agathobacter	Agathobaculum	Akkermansia	Alistipes	Allisonella	Anaerobutyricum	Anaeroplasma	Anaerostipes	Anaerovibrio	Asteroleplasma	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Brachyspira	Butyribacter	Butyricimonas	CAG-196	CAG-352	CAG-56	Campylobacter	Candidatus_Soleaferrea	Caproiciproducens	Catenibacterium	Catenisphaera	Christensenellaceae_R-7_group	Citrobacter	Clostridium	Colidextribacter	Collinsella	Coprobacillus	Coprobacter	Coprococcus	Coriobacteriaceae_UCG-003	Defluviitaleaceae_UCG-011	Desulfovibrio	dgA-11_gut_group	Dialister	Dorea	Eggerthella	Elusimicrobium	Enterocloster	Enterococcus	Erysipelotrichaceae_UCG-003	Erysipelotrichaceae_UCG-006	Escherichia-Shigella	Faecalibacterium	Faecalimonas	Falcatimonas	Family_XIII_AD3011_group	Family_XIII_UCG-001	Flavobacterium	Flavonifractor	Fournierella	Fusicatenibacter	Fusobacterium	GCA-900066575	Gemella	Gemmiger	Granulicatella	Haemophilus	Holdemanella	Holdemania	Howardella	Hungatella	Intestinibacter	Intestinimonas	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK3A20_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_NK4B4_group	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-007	Lachnospiraceae_UCG-010	Lactobacillus	Lactococcus	Leuconostoc	Leyella	Ligilactobacillus	Limosilactobacillus	Mannheimia	Massiliomicrobiota	Massiliprevotella	Mediterraneibacter	Megamonas	Megasphaera	Mitsuokella	Mogibacterium	Monoglobus	Negativibacillus	Neisseria	NK4A214_group	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oxalobacter	Paludicola	Parabacteroides	Paraprevotella	Parasutterella	Parolsenella	Peptococcus	Phascolarctobacterium	Porphyromonas	possible_genus_Sk018	Prevotellaceae_NK3B31_group	Prevotellaceae_UCG-003	Prevotellaceae_UCG-004	Pseudocitrobacter	Pseudomonas	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rothia	Ruminobacter	Ruminococcus	Ruthenibacterium	Schaalia	Segatella	Senegalimassilia	Shuttleworthia	Slackia	Solobacterium	Streptobacillus	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Thomasclavelia	Tractidigestivibacter	Treponema	Turicibacter	UCG-002	UCG-003	UCG-004	UCG-005	UCG-008	UCG-009	Veillonella	Victivallis	Weissella	Xylanibacter	Zag_111
AK_SK_35	0	0	0.002926421	0.008182035	0.0002090301	0	0.0001493072	0.000373268	0.0005225753	0.001672241	0	0	0	0.0009406355	0.002612876	0.01457238	0.0006121596	0	0.0002538223	0.0009257047	0.001015289	0	0.000642021	0	0.01121297	0.04070115	0	0.3244147	0.002657668	0.003583373	0	0	0	0	0	0	0	0.002388915	0	0	0	0.01854396	0	0.001298973	0.002045509	0.02429228	0.0003135452	0	0.009615385	0	0.0001791687	0.0005673674	0	0.03661013	0.01037685	0	0	0.003299689	0	0.00434484	0	0.008794195	0.05549749	0.001075012	0	0.0008510511	0.0003583373	0	0.0001045151	0	0.005076445	0	0.0002836837	0	0.009376493	0	0	0.009092809	7.465361e-05	0.0006868132	0	0.001761825	0.0001343765	0.0002239608	0.005673674	0.01301959	0.0003583373	0.003538581	0	0.002508361	0	0	0.006479933	0	0.0005822981	0	0.0001343765	0	0.003090659	0.05267559	0.001776756	0	0	0	0.005599021	0	0	0.000806259	0	0.006584448	0	0	0.01636407	0.0003135452	0.0004777831	0.003598304	0	0	0.007077162	0.001761825	0	0.001284042	0.03007047	0.0001642379	0	0	0	0	0	0	0	0	0.0007316054	0.0004031295	0.01264632	0	0.0001940994	0.005494505	0.0002836837	0.0001642379	0.07459388	0.00165731	0	0.003702819	0	0	0.001687172	0	5.972289e-05	0.004046226	0	0	0	0	0.0003583373	0.08449295	0.003120521	0	0.0154533	0	0.000537506	0	0.0002388915	0.0007465361	0	0
AK_SK_37	0	0	0.002515235	0.0002249397	0	0	0.002556133	0.0004907775	0	0	0	0	0	0	0	0.03954848	0.001676823	0	0.003006012	0	0	0	0	0	0	0.01887448	0.0001840416	0.2456955	0.002024457	0.01249438	0	0	0	0	0	0	0	0	0.001922212	0.03474296	0	0.005807533	0	0	0.004519243	0.01478467	0	0	0.02116478	0	0.0001226944	0	0	0.01075621	0.02032637	6.134718e-05	0	0.002862869	0	0.0004703284	0	0	0.02893542	0.001002004	0	0.002147151	0.0002453887	0	0	0	0.001779068	0	0.001022453	0	0.00588933	0	0.0002453887	0.0228416	0	0.001247393	0	0	0	0	0.007075375	0.003414993	0	0.0008384115	0	0.01008139	0	0	0.004416997	0	0.002085804	0.0009611059	4.089812e-05	0	0.05030469	0.02122613	0	0	0	0.001390536	0.01382357	0	0.01803607	0	0	0.005930228	0	0	0.005357654	0.0005521247	0	0	0	0	0	0	0	0.0001431434	0	0	0	0	0	0	0	0	0	0	0.03177784	0.0002249397	0.03290254	0	0	0.006605047	0	0.0001226944	0.1738988	0.0004498794	0	0	0	0	0.01067441	0	0	0.01228989	0	0	0	0	0	0.06012024	0.004253405	0.003108257	0.005480348	0	0.0002249397	0	0	0	0	0
AK_SK_38	0	0	0.0007014	0.000406812	0.00014028	0	0	0.000336672	0.001108212	0	0	0	0	0	0.000294588	0.0382263	0	0	0	0.000224448	0	0	0.000182364	0.002132256	0.0003507	0.000462924	0	0.0603204	0	0.002258508	0	0	0	0.001795584	0	0	0	0	0	0.03948882	0	0.002833656	0	0.000154308	0.000462924	0.008009988	0	0	0.02973936	0	8.4168e-05	0.000855708	0	0.023398704	0.006508992	0	0.074965631	0.00028056	0.001837668	0	0.00028056	0.01220436	0.025404708	0	0	0.00042084	0	0	0	0	0.00154308	0	0.000154308	0.000112224	0.004264512	0	0.000757512	0.003324636	0	0.00028056	0	0	0	0.000364728	0.000645288	0.000322644	0	0.000785568	0.002567124	0.002609208	8.4168e-05	0	0.001627248	0	0.000196392	0	0	0	0.022402716	0.001388772	0	0	0	0.001094184	0.002132256	0	0	0.001991976	0	0.00063126	0	0.0003507	0.001458912	0	0	0.000378756	0	0.000112224	0.00014028	7.014e-05	0	0	0.001795584	0	0.000392784	0	0	0	0	0	0	0	0.005456892	0	0.008402772	2.8056e-05	0	0.005695368	0	0	0.370339197	0.00014028	0	0	0.001767528	0	0.094829279	0	0.101422439	0.00519036	0	0	0	0	0	0.010647252	0.002482956	0.000687372	0.002889768	0	0	0.000168336	0	0	0	0
AK_SK_40	0	0	0.0005074548	0.0032622091	0.0008940869	0	0	0	0	0.0006282773	0.0005557838	0.0003383032	0	0	0	0.0533552425	0	0	0.0001449871	0.0002416451	0.0005799483	0	0	0	0.0434236281	0.001933161	0	0.0163593746	0	0.001933161	0	0.002972235	0	0	0.0007007708	0	0	0.0005557838	0	0.0211197835	0.0004832902	0.0058961409	0	0.0024164512	0.0005074548	0.0017156804	0	0	0.0144503782	0	0.0002174806	0	0	0.0188241548	0.0096174758	0	0.0005557838	0.0002658096	0.0027547544	0	0	0.018075055	0.0151269845	0	0	0.0036730058	0	0	0	0.0004832902	0	0	0	0	0.0041804606	0	0	0.0027064253	0	0	0	0	0	0	0	0.0017640094	0	0.0004107967	0.0018606674	0.0079259599	0	0	0.0022714641	0	0	0	0	0	0.0048087379	0.0048812314	0	0	0	0.0031655511	0.0014257062	0	0.0056786603	0	0.0003383032	0.0008457579	0	0	0.0113089916	0	0.0027064253	0.0010149095	0.0007490999	0.0006041128	0	0	0	0	0.0005074548	0	0	0	0.0032622091	0.0003624677	0	0	0	0	0.0384457386	0	0.0014498707	0	0	0.0011357321	0	0	0.2949037044	0.0001691516	0	0	0.0004832902	0	0.0006041128	0	0.2646980644	0.0110673465	0	0	0	0	0	0.0541043424	0.0071768601	0.0025372738	0.0091825146	0	0.0065002537	0	0.0001933161	0	0	0
AK_SK_44	0.0058570431	0	0.0040774031	0.0011038274	0.0075691018	0	0	0.0006983398	0.0009010836	0	0	0	0	0.0012840441	0.0020499651	0.0356829087	0.0024329256	0.0017120588	0	0.0010362461	0	0	0.0001576896	0	0.000495596	0.0065328558	0	0.2355657678	0.0002027438	0.0013966795	0	0	0	0	0.0006307585	0	0	0.0020499651	0.0003829605	0.0223018179	0.0037169697	0.0198013111	0	0	0.0027483048	0.019530986	0	0	0.0077943727	0	0.0002252709	0.0042801469	0.0025680881	0.0260413147	0.0109932193	0	0.001531842	0.0019823838	0	0	0.0010813003	0.0022076547	0.0389493366	0.0005406501	0	0.0029510486	0.0015768962	0	0	0.001013719	0.0010362461	0	0.0011939357	0	0.0038746593	0	0.0009010836	0.0193507693	0	0.0009461377	0	0.0004280147	0.0010362461	0	0.0050911221	0.0087405105	0	0.001261517	0.0091685252	0.0151607308	0	0	0.0062625307	0	0.001013719	0	0	0	0.0058795702	0.0229100493	0	0	0	0.0003153792	0.0010587732	0	0.0582775788	0.0039197135	0	0.0111734361	0	0.0005631772	0.0213782073	0	0	0.0221216012	0.0043477281	0	0	0	0	0	0.0074564664	0	0.0006983398	0	0.0007433939	0.0005406501	0.0002252709	0	0	0	0.0068707621	0	0.0023878714	0	0	0.0145750265	0.0004730689	0	0.0561600324	0.0014192066	0	0.0005406501	0.0022977631	0	0.0002252709	0	0.0605302877	0.0094388502	0.000247798	0	0.0006532856	0.0145750265	0	0.0771778063	0.0034916988	0.0058570431	0.0180892523	0	0.0005631772	0.0011263544	0.0025680881	0	0	0
AK_SK_45	0	0	0	0.0003749118	0.001565808	0	0	0.0002205363	0	0	0	0	0	0	0.0008380381	0.07244619	0	0	0	0	0	6.61609e-05	0	0	0.01257057	8.821454e-05	0	0.2778978	6.61609e-05	0.003815279	0	0	0.0001543754	0	0	0	0	0.0005513409	0.001654023	0.02044372	0	0.01091655	0	0.002646436	0.001676076	0.01007851	0	0	0.01087244	0	0	0.00315367	0	0.02289167	0.01477594	0	0.0024259	0.002337685	0	0	0	0	0.03354358	0.001014467	0	0.00169813	0.0005954481	0	0	0	0.001808398	0	0.0004410727	0	0.003859386	0	0.0003969654	0.01298959	4.410727e-05	0.0009924135	0	0.0003969654	0	0	0.002800812	0.008424488	0	0.0007277699	0.001631969	0.01338656	0	0	0.005932428	0.00121295	0.0009924135	0	0	0	0.004785639	0.02999294	0	0	0	0.0001984827	0.0002866972	0	0.04598183	0.005204658	0	0.001764291	0	0.0003087509	0.008622971	0	0	0.006638144	0.001036521	0	0.0002866972	0	0	0	0.008336274	0	0.0005072336	0	0	0.0005072336	0	0	0	0	0.01477594	0.0001543754	0.008093684	0	0	0.02059809	0	0	0.1182075	0	0	0.0004631263	0.0007277699	0	0.002514114	0	0	0.01062985	0	0	0	0.03687368	0	0.05782463	0.004322512	0.001036521	0.03687368	0.0001323218	0.004587156	0.0003087509	0	0	0	0
AK_SK_48	0	0	0.001187208	0	0	0	0	0	0	0	0	0	0	0	0	0.04437189	0	0	0	0.001113007	0	0	0	0	0.002597017	0	0	0.08074868	0	0.0007976553	0	0	0	0	0	0	0	0	0	0.1059026	0	3.710024e-05	0	0.001298509	0	0.005416636	0	0	0.00307932	0	0	0	0	0.00914521	0.004396379	0	0	0.0009831565	0	0	0	0	0.030348	0	0	0	0	0	0	0	0.0004266528	0	0	0	0.0007049047	0	0.002893819	0.002689768	0	0.0002411516	0	0	0	0.01830897	0.001799362	0.003339022	0	0	0	0.001780812	0	0	0.002559917	0	0	0	0.0007420049	0	0.01624991	0.00907101	0.001855012	0	0	0.0008533056	0.006919196	0	0.02166654	0.00296802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003710024	0	0	0	0	0.0001669511	0	0	0	0	0	0.00148401	0	0	0	0.0005750538	0	0	0.569396	0	0	0.000760555	0	0	0.001650961	0	0.02374416	0.005194034	0	0	0	0	0	0.001038807	0.0009275061	0	0	0	0	0.0008162054	0	0	0	0.007382949
AK_SK_49.2	0	0	0	0.0004527043	0	0	0	0	0.0004765309	0	0	0	0	0	0.0002859185	0.1096974	0.0007147963	0	0	0	0	0	0	0	0.003597808	0	0	0.01053133	0	0.002335001	0	0	0	0	0.0003335716	0	0	0	0	0.02125328	0	0.0002144389	0	0.005194186	0	0.00509888	0	0	0.02497022	0	0	0	0	0.03109364	0.0112223	0	0	0	0	9.530617e-05	0	0.01277103	0.02344532	0	0	0	0	0	0	0	0.001143674	0	0.0005241839	0	0.00200143	0	0.0001906123	0.002644746	0	0	0	0.0003812247	0	0.07824637	0	0.007052657	0	0.0005241839	0.003716941	0.00517036	0	0	0.002382654	0	0.0003812247	0	0	0	0.05699309	0.01577317	0	0	0	0.002501787	0.0007862759	0	0.009625923	0.009602097	0	0.0003335716	0	0.0002859185	0.003145104	0	0	0.0006671432	0.000262092	0	0	0	0	0	0.0006194901	0	0	0	0.002192042	0.0003812247	0	0	0	0.0003335716	0.003526328	0.000571837	0.011127	0	0	0.003311889	0	0	0.4954253	0	0	0.0003097451	0.0004050512	0	0.0005241839	0	0	0.002668573	0	0	0	0	0.0002382654	0.005908983	0.001786991	0.0002859185	0.001882297	0	0	0	0	0.0003812247	0	0
AK_SK_5	0	0	0.000352908	0.002029221	0.000264681	0	0	0.0002823264	0.0008469791	0	0	0	0	0.000176454	0.0006352343	0.05291855	0	0	0	0.0002117448	0.000441135	0	0.002699746	0	0.0260799	0.0005117165	0	0.1995342	0.0001058724	0.01674548	0	0.0008469791	0.0001058724	0	0	0	0	0.0009881423	0	0.05277739	0	0.00820511	0	0.0004058442	0.003087945	0.02535644	0	0	0.01046372	0.0005646527	0	0	0	0.01138128	0.01459274	0	5.293619e-05	0	0.003070299	0	0.0002823264	0	0.04100791	0.0005470073	0	0.001711604	0.0005117165	0	0	0.002117448	0.00176454	0	0	0	0.01175184	0	0.0003881988	0.02503882	0	0.0002999718	0	0.001005788	0.001023433	0.000352908	0.0004058442	0.000441135	0	0.001323405	0.002999718	0.01231649	0	0	0.004323123	0	0.0001940994	0.002205675	0	0	0.01196358	0.03440853	0	0	0	0.000352908	0.003899633	0	0.0441135	0.003423207	0.0001940994	0.01037549	0	0	0.005770045	0	0	0.003917278	0.0004940711	0	0	0.0001411632	0	0	0.00666996	0.0001058724	0	0	0.004146669	0	0.0001411632	0	0	0	0.01026962	0.0006881705	0.002558583	0	0	0.01787479	0.0001940994	0	0.1361519	0	0	0.0007940429	0.006511152	0	0.01369283	0	0.05404785	0.003440853	0.0005999435	0	0.0004940711	0	0.000176454	0.04616036	0.002046866	0.01254588	0.01222826	0.0002117448	0.0005293619	0.0004587804	0	0.0003352626	0	0.0001235178
AK_SK_8	0	0	0.0033009903	0.0084525358	0.0049764929	0	0	0	0	0	0	0	0	0.0005751726	0.000450135	0.0598429529	0	0	0	0	0.0014004201	0	0.0006501951	0	0.1195608683	0.0160048014	0	0.1855806742	0.00050015	0.0223817145	0	0	0	0	0.0020756227	0	0	0.0004751425	0	0.0549664899	0.0010003001	0.0044013204	0	0.0017755327	0.0008252476	0.0097029109	0	0	0.0031259378	0	0	0	0	0.0144543363	0.0136290887	0	0	0	0	0	0	0.0033009903	0.0354856457	0.000450135	0	0.00030009	0	0	0	0.0009502851	0.0006501951	0	0	0	0.0045513654	0	0.0004251275	0.0053015905	0	0.0001750525	0	0.0040262079	0.0008752626	0	0.000150045	0.0021506452	0.0025757727	0.0024757427	0.005126538	0.0291837551	0	0	0.0026758027	0	0.000250075	0	0	0	0.0153546064	0	0	0	0	0.0057017105	0.0058517555	0	0.0147044113	0	0	0.0024007202	0	0	0.0032509753	0	0.0312093628	0.0033510053	0.0004251275	0	0.0001750525	0	0	0	0.0096278884	0	0.0007002101	0	0	0.0006501951	0	0	0	0	0.0064519356	0	0.0099279784	0	0	0.005776733	0	0	0.2017855357	0.0013003901	0	0.0006251876	0.0072271682	0	0.0011503451	0	0	0.0063769131	0.0011753526	0	0	0	0	0.0217815345	0.0020756227	0.0028008403	0.0067270181	0	0.0002250675	0	0	0	0	0
AK_SR_1	0	0	0.005648047	0.005381909	0.0006505604	0	0.01490375	0.001005411	0.0007392731	0	0	0	0	0.0009758406	0	0.363338	0.0007097022	0	0	0	0.007747583	0	0.005973327	0	0	0.003430227	0	0	0	0.05470621	0.0003252802	0.0001774256	0	0	0.04003903	0.001833397	0	0	0	0	0	0.01026111	0	0	0.003785079	0.0007097022	0	0	0.06209894	0	0.0002661383	0.0001478546	0	0.01020197	0.01052725	0	0.0002365674	0	0	0.0005618476	0	0	0.02203034	0.0008575569	0	0.0008871278	0	0	0	0	0.001123695	0	0.001774256	0	0.0241003	0.0002957093	0.003134518	0.0001182837	0	0	0	0	0.0004731348	0	0.005381909	0.003252802	0.0009462696	0.001360263	0	0.01123695	0	0	0.01437147	0	0.003755508	0	0	0	0.1132566	0	0	0.0005027057	0	0	0.001655972	0	0	0	0	0.006002898	0	0	0.0009462696	0	0	0.0007688441	0.0006801313	0	0	0.006269036	0	0	0	0	0	0	0.000384422	0	0	0	0	0	0	0	0.03022149	0	0	0.02821066	0	0	0.06127096	0	0	0	5.914185e-05	0	0.005293196	0	0.003459798	0.001123695	0	0	0	0	0	0.01901411	0.002424816	0	0.01298164	0	0.000413993	0.002217819	0	0	0	0.001360263
AK_SR_10	0	0	0.001322418	0.0001889169	0.006717045	0	0	0	0	0	0	0	0	0	0	0.03280856	0	0	0	0	0	0	0	0	0.0006087322	0.001952141	0.000440806	0	0	0.003232578	0	0	0.0001679261	0	0.007787573	0	0	0	0	0.0002728799	0	0.001490344	0	0.003925273	0.0002728799	0.0001679261	0	0	0.005478589	0	0	0.0006087322	0	0.02059194	0.003043661	0	0.1304996	0.000713686	0	0.002162049	0	0.0013644	0.03043661	0	0	0	0	0	0	0	0	0	0	0	0.006066331	4.198153e-05	0	0.0002099076	0	0	0	0.0004198153	0	0	0.002225021	0.001994123	0	0.0003358522	0	0.0268262	0	0	0.00411419	0	0.0003988245	0	0	0	0.01412678	0	0	0	0	0	0.004156171	0	0	0	0	0	0	0	0.0005667506	0.0001049538	0	0	0	0	0	0.0002308984	0	0.0001049538	0	8.396306e-05	0.0002308984	0	0.0004617968	0	0	0	0	0	0.00356843	0.001553317	0.0197733	0	0	0.003988245	0	0	0.6345928	0.0006926952	0	0	0.0003358522	0	8.396306e-05	0	0	0.005163728	0.0006297229	0	0	0	0.0005667506	0.006738035	0.0008606213	0	0.002413938	0	0	8.396306e-05	0	0	0	0
AK_SR_2.2	0	0	0	0.04683054	0.001762341	7.343087e-05	0.0004222275	0	0	0	0	0	0	0	0	0.2816258	0	0.001156536	0.0004773007	0	0	0	0	0	0	0.01567749	0	0	0	0.003230958	0	0.001009675	0	0	0	0.0003487967	0	0	0	0.0002386503	0	0.0001101463	0	0.002882162	0.0001101463	0.0004956584	0	0	0.000587447	0	0	0	0	0.002147853	0.002772015	0	0	0	0	0.007196226	0	0.1724524	0.015806	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000458943	0.0001468617	0	0.0001835772	0	0.0004405852	0	0.0001835772	0.00297395	0.00563582	0	0.0001468617	0	0.00860977	0	0	0.002404861	0	0	0	0	0	0.002680227	0	0	0	0	0	0.001248325	0	0	0	0	0	0	0	0	0.001266683	0	0	0	0	0	7.343087e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001872487	0.007196226	0	0	0.002515007	0	0	0.3960678	0.0001101463	0	0.0008077396	0	0	0.0001652195	0	0	0.002239642	0	0	0	0	0.003157528	0.001156536	0.0003671544	0.0001468617	0.0003304389	0	0	0	0	0	0	0
AK_SR_3	0	0	0.001282016	0.003929656	0	0	0	0	0	0	0	0	0	0	0.0004459185	0.2106129	0.0005573981	0	0	0	0	0	0	0	0	0.003818177	0	0.0003901786	0	0.006828126	0	0	0	0	0	0	0	0	0	0.03313732	0	0	0	0.001365625	0	0.005462501	0	0	0.0103676	0	0	0	0	0.01017251	0.01502188	0	0	0.0006967476	0	0	0	0.000585268	0.08282935	0	0	0	0	0	0	0	0.003678827	0	0	0	0.001393495	0	0	0.006660907	0	0	0	0	0.0007524874	0.001086926	0.004932973	0.0004180485	0	0.0003901786	0	0.0009197068	0	0	0.006493687	0	0.0001393495	0	0	0	0.02056799	0	0	0	0	0	0.003511608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.573981e-05	0	0	0	0	0	0	0	0	0	0.02876174	0.004905103	0	0	0.001477105	0	0	0.5041387	0.0005295282	0	0.0001393495	0	0	0.000863967	0	0	0.01700064	0	0	0	0	0	0.002090243	0.0005295282	0	0.001059056	0	0	0	0	0	0	0
AK_SR_4	0	0	0.0007119465	0.0008543358	0	0	0	0	0	0	0	0	0	0	0	0.0238264749	0	0	0	0.0002847786	0	0	0	0	0	0.0004271679	0	0	0	0.0012815036	0	0	0	0.0047463097	0	0	0	0	0	0.0022544971	0	0.0001186577	0	0.0009017989	0	0.0009729935	0	0	0.0046039205	0	0	0	0	0.0040818264	0.0029664436	0	0.0007119465	0	0	0.0009492619	0	0.0048649675	0.0135744459	0	0	0	0	0	0	0.0003085101	0.0014950876	0	0	0	0	0	0.0007831411	0.0002847786	0	0	0	0	0	0	0.0015900138	0.0026579335	0	0.0002135839	0	0.0002135839	0	0.0003085101	0.0018273293	0	0	0	0	0	0.0482699701	0	0	0	0	0.0002373155	0.000735678	0	0	0	0	0	0	0	0.0001661208	0	0	0	0	0	0	0	0	0	0	0	0.0021358394	0	0	0.0003085101	0.000735678	0	0.000735678	0	0.0003322417	0.000735678	0.0307798187	0	0	0.0003085101	0	0	0.1886658123	0.0001186577	0	0.0002135839	0	0	0.6320660686	0	0	0.0039394371	0	0	0	0	0	0.0005220941	0.0004508994	0	0.0010916512	0	0	0	0	0	0	0.0096350088
AK_SR_5	0	0	0.001884463	0	0	4.332099e-05	0	0	0	0	0	0	0	0	0.0003249074	0.1280352	0.0004332099	0	0	0	0	0	0	0	0.0006064938	0.0005631728	0	0	0	0.004007191	0	0	0	0	0	0	0	0	0	0.006043278	0	0	0	0.003422358	0.0002815864	0.001364611	0	0	0.005805012	0	0	0.0001949444	0	0.01464249	0.007797778	0	0	0	0	0.0001516235	0	0.002079407	0.01353781	0	0	4.332099e-05	0	0	0	0.001212988	0.0006714753	0	0.000129963	0	0.001732839	0	0	0.002794204	0	0	0	0.0001732839	0	0.006519809	0.0009963827	0.001018043	0	0	0	0.00480863	0	0	0.0004332099	0	0.0001949444	0	0.004851951	0.001018043	0.04329933	0	0	0	0	0	0.008425932	0	0	0	0	0	0	0	0.0001949444	0	0	0	0	0	0	0	0	0	0.0002599259	0	0.001083025	0	0	0	0	0	0.008815821	0	0	0.007407889	0.006411506	0	0	0.0004765309	0	0	0.6987675	0	0	0.0001083025	0	0	0	0	0	0.002750883	0	0	0	0	0.0003249074	0.001342951	0.0003465679	0	0.0004115494	0	0	0.0003898889	0	0.001364611	0	0
AK_SR_6	0	0	0.0061524144	0	0.009461276	0	0	0	0	0	0	0	0	0	0	0.0427049943	0	0	0.0018612346	0	0	0.0215076	0	0	0	0.2117154379	0.0004136077	0	0.0017578327	0.00268845	0	0	0	0	0.0004136077	0.0014476269	0	0	0	0	0	0.0024816462	0	0.0005687106	0	0	0	0	0.0008272154	0	0	0.0010857202	0	0	0.0080136491	0	0	0	0	0.0008789163	0	0.0009306173	0.0050666942	0	0	0	0	0	0	0	0	0.1353014166	0	0	0	0	0	0	0.0003619067	0	0	0	0	0.0033605625	0.0025850481	0.0009823183	0	0	0	0.3141350429	0	0.0240409472	0.0016027298	0	0.0046013856	0	0	0	0.0540792059	0	0	0.001395926	0	0	0.0014476269	0	0	0	0	0	0	0	0	0.0011374212	0	0	0	0	0	0.0044462827	0.0033088615	0	0	0	0.0063592183	0	0	0	0	0	0	0	0	0.0003102058	0.0058422087	0	0	0.0015510288	0	0	0.0823596319	0.0001034019	0	0	0	0	0	0	0.0003102058	0.0228001241	0	0	0	0	0	0.0019646365	0.0005170096	0	0.0035156654	0	0	0.0016027298	0	0	0	0
AK_SR_7	0	0	0.0005411109	0.0006222775	0	0	0	0	0.000892833	0	0	0	0	0	0.0003246665	0.02981521	0.0002164444	0	0	0.001244555	0	0	0.0005681664	0	0	0.0008116664	0	0	0	0.003030221	0	0	0	0	0	0	0	0	0	0.0003517221	0	0	0	0.03189849	0.0001082222	0.0006222775	0	0	0.01945294	0	0	0	0	0.03103271	0.0006493331	0	0	0.006547442	0	0	0	0.004247721	0.3311869	0	0	0	0	0	0	0	0.005492276	0	0	0	0.0007575553	0	0.0001082222	0.003138443	0	0	0	0.00370661	0.0001623333	0	0.006872108	0	0	0.003760721	0	0.000595222	0	0	0.00370661	0	0.0005411109	0	0	0	0.03482049	0	0	0	0	5.411109e-05	0.01271611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.411109e-05	0.0001082222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003760721	0	0	0.4454966	0.0006763886	0	0.0006222775	0	0	0.001001055	0	0	0.003679554	0	0	0	0	0	0.0009739996	0.000595222	0	0	0	0	0.002434999	0	0	0	0
AK_SR_8	0	0	0.016327131	0	0	0	0	0	0	0	0	0	0	0	0.0001470913	0.352283592	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019857321	0	0	0	0	0	0	0	0	0	0.0027947341	0	0	0	0.0019121865	0	0.0082371111	0	0	0.0009560933	0	0	0	0	0.0110318453	0.0044127381	0	0	0.0002941825	0	0	0	0.0005148194	0.0100022064	0	0	0	0	0	0	0	0	0	0	0	0.0020592778	0	0	0.0008825476	0	0	0	0.000809002	0	0	0.0034566448	0.0027947341	0	0	0	0	0	0	0.0047069206	0	0	0	0	0	0.0867103037	0	0	0	0	0	0.0230933294	0	0	0	0	0	0	0	0	0	0	0.0019121865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001618004	0.0228726925	0	0	0	0	0	0.4297271457	0	0	0	0	0	0	0	0	0.0038979187	0	0	0	0	0.0011031845	0	0.0030889167	0	0.0003677282	0	0	0	0	0	0	0
AK_SR_9	0	0	0.003223043	0	0	0	0.0003263841	0	0.001856309	0	0	0	0	0	0.0004079801	0.09148954	0.0003467831	0	0.001407531	0	0.0002651871	0	0	0	0	0.01119905	0	0.0002447881	0	0.006486883	0	0	0.001081147	0	0	0.003059851	0	0	0	0.009954714	0	0.003365836	0	0.003998205	0.0008363592	0.0008771572	0	0	0.03631023	0	0.000142793	0	0	0	0.01250459	0	0.02066419	0	0	0	0	0.003019053	0.02139856	0	0	0	0	0	0	0	0.001754314	0	0	0	0.0004895761	0.000142793	0.000224389	0.007874016	0	0	0	0.001958304	0	0.01360614	0.003304639	0.01101546	0	0.001652319	0	0.007690425	0	0	0.003059851	0	0	0	4.079801e-05	0	0.01213741	0	0	0	0	0	0.03990045	0	0	0	0	0.0003467831	0	0	0.001081147	0.0005711721	0	0	0	0	0.000224389	0.001917506	0.00224389	0.0003467831	0	0.0002447881	0.02160255	0	0	0	0	0	0	0	0	0.005018155	0.02207172	0	0	0.01560524	0	0	0.5634001	0.00020399	0	0.0005099751	0	0	0.0002651871	0	0	0.003937008	0.00101995	0	0	0	0	0.01366733	0.002651871	0	0.003223043	0	0.0002447881	0	0.0002855861	0	0	0
